ts_sec,open,high,low,close,volume
1757433600,212.98,216.92,212.9,216.26,3866701.31
1757448000,216.25,217.7,214.88,217.11,2480412.91
1757462400,217.11,219.58,215.02,219.13,4415527.56
1757476800,219.13,222.87,217.74,222.15,5090672.88
1757491200,222.14,222.4,218.72,220.15,4540617.62
1757505600,220.14,225.95,219.63,223.05,9605994.84
1757520000,223.04,224.1,220.42,221.14,3728388.08
1757534400,221.14,224.59,220.83,223.94,2066075.77
1757548800,223.94,225.47,222.8,224.04,3043857.5
1757563200,224.05,224.17,221.59,223.08,3301784.4
1757577600,223.09,225.75,222.17,224.94,3863099.23
1757592000,224.93,229.0,222.0,226.69,11059029.22
1757606400,226.69,228.29,225.15,226.51,3800886.4
1757620800,226.51,228.85,225.32,228.62,2685124.35
1757635200,228.61,235.72,228.0,234.95,7259944.87
1757649600,234.96,239.69,234.06,237.24,7177133.25
1757664000,237.24,239.43,236.59,239.03,3646319.58
1757678400,239.03,241.76,237.46,239.2,7310385.27
1757692800,239.21,241.4,237.85,240.87,4567692.78
1757707200,240.86,244.0,238.2,242.07,5299184.04
1757721600,242.07,244.0,240.56,243.49,3682100.17
1757736000,243.49,243.61,241.14,242.34,2198822.56
1757750400,242.35,243.68,241.13,241.79,2463478.52
1757764800,241.79,243.02,237.69,239.38,5111592.12
1757779200,239.38,239.62,235.54,238.84,4346000.13
1757793600,238.83,243.1,238.71,242.25,2292441.25
1757808000,242.24,249.55,242.06,246.81,6011550.74
1757822400,246.8,248.27,244.38,246.26,3310394.38
1757836800,246.26,247.97,245.43,245.99,2387051.27
1757851200,245.99,246.69,241.42,243.7,5468480.31
1757865600,243.7,248.36,241.95,242.4,4609749.5
1757880000,242.4,244.6,239.07,239.63,3811344.89
1757894400,239.62,243.3,239.0,242.51,3248351.83
1757908800,242.51,243.92,236.0,237.87,4589677.61
1757923200,237.87,238.0,231.5,236.33,8891898.81
1757937600,236.32,238.05,231.82,232.88,6996154.99
1757952000,232.88,234.58,230.02,232.9,4678946.04
1757966400,232.9,235.35,232.66,234.18,1883216.36
1757980800,234.19,235.73,232.74,234.99,2616506.38
1757995200,234.99,236.93,232.83,235.68,3070375.39
1758009600,235.68,236.82,234.63,235.29,2001236.74
1758024000,235.28,237.97,231.18,237.66,6148569.87
1758038400,237.66,240.87,236.11,237.69,5942791.05
1758052800,237.69,238.87,236.35,236.86,1658095.1
1758067200,236.86,237.75,233.74,233.99,2939447.3
